features,entanglement,layers,gamma,neighbours,seed,median_mps_time,median_dot_time,avg_max_chi,q1_mps_time,q3_mps_time,q1_dot_time,q3_dot_time
100,linear,2,1.0,6,5,12.4476290085,0.003366134,73.625,11.44487230375,13.22574388225,0.0028066195,0.0041304160000000005
100,linear,2,1.0,8,5,41.1446594615,0.006209323500000001,137.125,26.09803114475,54.73815633975,0.00395960275,0.014287804
100,linear,2,1.0,2,5,0.6551469775000001,0.0017765705,10.25,0.624127245,0.6647977620000001,0.00172023425,0.0019071852500000001
100,linear,2,1.0,4,5,3.6427393575,0.002168523,29.375,3.5908156135000002,3.74483024325,0.0020298737500000002,0.0027377915
100,linear,2,1.0,10,5,189.8628718835,0.028050533,326.75,82.79559371075,445.10615724950003,0.01081497125,0.04828342525
